tweet_id,label,root_tweet_text,clean_text
1579,real,"Herd immunity might be achieved when only 43% of a population becomes immune to the coronavirus, mathematicians report -- much less than the typical threshold for herd immunity. https://t.co/uC6uNPxFTk https://t.co/Jc3mdYJBxb",herd immunity might be achieved when only of a population becomes immune to the coronavirus mathematicians report much less than the typical threshold for herd immunity
1580,real,There’s more evidence to suggest most covid-19 infections are transmitted by “superspreaders.” https://t.co/Rb17FDTROR,there s more evidence to suggest most covid infections are transmitted by superspreaders
1581,real,Blood test data analyzed by the CDC suggest that there have been 10 times as many coronavirus infections in the U.S. than have been included in official counts. What you need to know: https://t.co/Nc6mDOcbxL https://t.co/IRD6jEqN5d,blood test data analyzed by the cdc suggest that there have been times as many coronavirus infections in the u s than have been included in official counts what you need to know
1582,real,"""Right now I am unfortunately not optimistic at all given what we have seen in terms of lack of national strategy. By now we actually know... what it takes to contain Covid-19... I still can't believe we're talking about this now"" - @DrLeanaWen w/ @NicolleDWallace https://t.co/eXZ9naMwET",right now i am unfortunately not optimistic at all given what we have seen in terms of lack of national strategy by now we actually know what it takes to contain covid i still can t believe we re talking about this now drleanawen w nicolledwallace
1583,real,"An updated coronavirus model forecasts that 179,106 people in the U.S. will die from COVID-19 by Oct. 1 unless more people wear face coverings. https://t.co/S4HftUbgfv https://t.co/VFEuAcpedK",an updated coronavirus model forecasts that people in the u s will die from covid by oct unless more people wear face coverings
1584,real,"Data from people’s personal cell phones shows that Americans are moving around at almost the same levels as before the pandemic, according to researchers at the Harvard T.H. Chan School of Public Health. https://t.co/dTDujBoOK0 https://t.co/eKSWv6CokU",data from people s personal cell phones shows that americans are moving around at almost the same levels as before the pandemic according to researchers at the harvard t h chan school of public health
1585,fake,Word I’m getting on new serious turn in the COVID renesvous; notes from source are below. Italy says to have discovered COVID (or the deadly part of it) is not a virus but a bacterium that causes severe blood clots &amp; restricts oxygen transmission ..@Jkylebass @SantiagoAuFund 😳,word i m getting on new serious turn in the covid renesvous notes from source are below italy says to have discovered covid or the deadly part of it is not a virus but a bacterium that causes severe blood clots restricts oxygen transmission jkylebass santiagoaufund
1586,real,There’s more evidence to suggest most covid-19 infections are transmitted by “superspreaders.” https://t.co/Rb17FDTROR,there s more evidence to suggest most covid infections are transmitted by superspreaders
1587,real,"How does consumer spending rising by 8.2% in May help the record amount of Americans who are out of work, or the thousands of people who are getting infected by the Coronavirus?\n\nThe cake's made of shit, but the frosting's still good I guess.",how does consumer spending rising by in may help the record amount of americans who are out of work or the thousands of people who are getting infected by the coronavirus n nthe cake s made of shit but the frosting s still good i guess
1588,real,There’s more evidence to suggest most covid-19 infections are transmitted by “superspreaders.” https://t.co/Y3vNXAMFy5,there s more evidence to suggest most covid infections are transmitted by superspreaders
1589,real,"As we inch closer to a vaccine and herd immunity, we need to resolve a few mysteries surrounding how the immune system responds to the coronavirus after infection. https://t.co/yQkWrppnUg",as we inch closer to a vaccine and herd immunity we need to resolve a few mysteries surrounding how the immune system responds to the coronavirus after infection
1590,real,We've added new countries to this coronavirus app database. See whether your country's automated contact tracing app is invasive or not. https://t.co/kyxPawRVdU,we ve added new countries to this coronavirus app database see whether your country s automated contact tracing app is invasive or not
1591,real,"As we inch closer to a vaccine and herd immunity, we need to resolve a few mysteries surrounding how the immune system responds to the coronavirus after infection. https://t.co/Pr0ZU2JIp5",as we inch closer to a vaccine and herd immunity we need to resolve a few mysteries surrounding how the immune system responds to the coronavirus after infection
1592,fake,"When you donate blood in the Houston area, they will now test for COVID-19 antibodies for free https://t.co/u2roEHn2q4 https://t.co/DXF4cPDJIP",when you donate blood in the houston area they will now test for covid antibodies for free
1593,real,"America's problems in the face of covid-19 go deeper than the Trump administration’s inaction. A once-healthy innovation ecosystem in the US, capable of identifying and creating technologies essential to the country’s welfare, has been eroding for decades. https://t.co/puVHZzOxCa",america s problems in the face of covid go deeper than the trump administration s inaction a once healthy innovation ecosystem in the us capable of identifying and creating technologies essential to the country s welfare has been eroding for decades
1594,real,"As we inch closer to a vaccine and herd immunity, we need to resolve a few mysteries surrounding how the immune system responds to the coronavirus after infection. https://t.co/KL0vvQoz9z",as we inch closer to a vaccine and herd immunity we need to resolve a few mysteries surrounding how the immune system responds to the coronavirus after infection
1595,real,"America's problems in the face of covid-19 go deeper than the Trump administration’s inaction. A once-healthy innovation ecosystem in the US, capable of identifying and creating technologies essential to the country’s welfare, has been eroding for decades. https://t.co/X5qs7nI0p8",america s problems in the face of covid go deeper than the trump administration s inaction a once healthy innovation ecosystem in the us capable of identifying and creating technologies essential to the country s welfare has been eroding for decades
